Group,Sector,Project/Location,State,Year,Status,GOI_Support_Type,Support_Note,Modi_Era,Latitude,Longitude,Details,Source_URLs,Source_Note,Verification_Status,Last_Updated
Adani,Overseas Hydro,Nepal Hydropower Projects,Nepal,2025,In Talks,International (Foreign Govt),Foreign govt MoUs/approvals,Yes,28.3949,84.124,"Multiple sites, in talks with developers, electricity export to India via grid",https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,International project - verify via host country records and company filings,Pending independent verification,2026-01-12
Adani,Overseas Hydro,Kenya Hydropower Projects,Kenya,2025,Feasibility Study,International (Foreign Govt),Foreign govt MoUs/approvals,Yes,-1.2921,36.8219,"Part of 10 GW overseas hydro target, feasibility studies ongoing",https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,International project - verify via host country records and company filings,Pending independent verification,2026-01-12
Adani,Overseas Hydro,Tanzania Hydropower Projects,Tanzania,2025,Feasibility Study,International (Foreign Govt),Foreign govt MoUs/approvals,Yes,-6.163,35.7516,"Part of 10 GW overseas hydro target, feasibility studies ongoing",https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,International project - verify via host country records and company filings,Pending independent verification,2026-01-12
Adani,Overseas Hydro,Philippines Hydropower Projects,Philippines,2025,Under Evaluation,International (Foreign Govt),Foreign govt MoUs/approvals,Yes,14.5995,120.9842,"Part of 10 GW overseas hydro target, favorable topography identified",https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,International project - verify via host country records and company filings,Pending independent verification,2026-01-12
Adani,Overseas Hydro,Vietnam Hydropower Projects,Vietnam,2025,Feasibility Study,International (Foreign Govt),Foreign govt MoUs/approvals,Yes,21.0285,105.8542,"Part of 10 GW overseas hydro target, part of $3B Vietnam investment plan",https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,International project - verify via host country records and company filings,Pending independent verification,2026-01-12
Adani,Offshore Entity,Adani Global Pte Ltd,Singapore,2007,Operational,Organic Growth (No GOI),Corporate structure,No,1.3521,103.8198,"Coal trading, investments, holds Australian rail assets, key trading hub",https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,Organic business expansion - verify via company annual reports,Pending independent verification,2026-01-12
Adani,Offshore Entity,Adani Global Resources Pte,Singapore,2017,Operational,Organic Growth (No GOI),Corporate structure,Yes,1.3521,103.8198,"Holds Carmichael Rail Network Trust, Australian assets holding",https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,Organic business expansion - verify via company annual reports,Pending independent verification,2026-01-12
Adani,Trading Entity,Taurus Commodities General Trading,UAE,2021,Operational,Organic Growth (No GOI),Trading operations,Yes,25.2048,55.2708,"Coal trading intermediary, $1.8B coal supplied 2021-2023",https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,Organic business expansion - verify via company annual reports,Pending independent verification,2026-01-12
Adani,International Defence JV,Adani-EDGE Group JV,UAE,2024,MoU Signed,Defence Production License,International defence partnerships,Yes,24.4539,54.3773,"Missiles, weapons, UAVs, counter-drone, EW systems, R&D facilities in India & UAE",https://www.adanienterprises.com/investors | https://www.adanidefence.com/ | https://economictimes.indiatimes.com/topic/adani-group,Defence production license - verify via MoD/DPIIT records,Pending independent verification,2026-01-12
Adani,International Defence JV,Adani-Elbit UAV Manufacturing,Israel,2018,Operational,Defence Production License,International defence partnerships,Yes,17.385,78.4867,"Hermes 900 UAV manufacturing facility, Adani-Elbit JV in Hyderabad",https://www.adanienterprises.com/investors | https://www.adanidefence.com/ | https://economictimes.indiatimes.com/topic/adani-group,Defence production license - verify via MoD/DPIIT records,Pending independent verification,2026-01-12
Adani,Power Export,Godda Power Export to Bangladesh,Bangladesh,2023,Disputed,International (Foreign Govt),Bilateral power agreements,Yes,23.8103,90.4125,"1,600 MW Godda plant exports to Dhaka, $800M+ dues pending, supply disrupted",https://cea.nic.in/dashboard/ | https://www.adani.com/investors | https://www.adanipower.com/,International project - verify via host country records and company filings,Pending independent verification,2026-01-12
Adani,Cancelled International,JKIA Airport Operation (Cancelled),Kenya,2024,Cancelled,International (Foreign Govt),Foreign projects cancelled,Yes,-1.3192,36.9278,"$1.85B 30-year BOT cancelled Nov 2024 post US indictment, whistleblower allegations",https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,International project - verify via host country records and company filings,Pending independent verification,2026-01-12
Adani,Cancelled International,Kenya Power Transmission (Suspended),Kenya,2024,Suspended,International (Foreign Govt),Foreign projects cancelled,Yes,-1.2921,36.8219,"$1.3B power transmission with Africa50, court suspended Oct 2024",https://www.adani.com/investors | https://www.reuters.com/companies/ADEL.NS | https://economictimes.indiatimes.com/topic/adani-group,International project - verify via host country records and company filings,Pending independent verification,2026-01-12
Reliance,Telecom,Jio 4G/5G Pan-India Network,Pan-India,2016,Operational,Policy/Regulatory Benefit,"Spectrum allocation, Right of Way exemptions, AGR disputes settled favorably",Yes,19.076,72.8777,"World largest mobile data network, 480M+ subscribers",https://www.jio.com | https://www.bseindia.com/stock-share-price/reliance-industries-ltd/reliance/500325/,"Spectrum auction records at DoT, TRAI reports",Pending independent verification,2026-03-22
Reliance,Telecom,Jio Fibre FTTH Network,Pan-India,2019,Operational,Policy/Regulatory Benefit,"Right of Way policies, infrastructure sharing mandates",Yes,19.076,72.8777,"FTTH broadband covering 12,000+ cities/towns",https://www.jio.com/fiber | https://www.bseindia.com/stock-share-price/reliance-industries-ltd/reliance/500325/,TRAI broadband subscriber data,Pending independent verification,2026-03-22
Reliance,Refinery,Jamnagar Refinery Complex,Gujarat,2000,Operational,Policy/Regulatory Benefit,"SEZ status for export refinery, customs duty exemptions, environmental clearances",No,22.3544,69.0738,"World largest refinery complex, 1.4M bpd capacity",https://www.ril.com/businesses/oil-and-gas | https://www.reuters.com/companies/RELI.NS,"MoPNG records, SEZ approvals",Pending independent verification,2026-03-22
Reliance,Refinery,Jamnagar SEZ Refinery,Gujarat,2008,Operational,Policy/Regulatory Benefit,"100% export-oriented SEZ unit, tax holidays, duty-free imports",No,22.3544,69.0738,"580,000 bpd SEZ export refinery, tax-free zone",https://www.ril.com/businesses/oil-and-gas | https://sezindia.nic.in/,"SEZ Board approvals, Commerce Ministry",Pending independent verification,2026-03-22
Reliance,Retail,Reliance Retail - Pan India Stores,Pan-India,2006,Operational,Organic Growth (No GOI),Private retail expansion,No,19.076,72.8777,"18,000+ stores, India largest retailer by revenue",https://www.relianceretail.com | https://www.bseindia.com/,Company filings,Pending independent verification,2026-03-22
Reliance,Retail,Reliance Fresh/Smart/Digital Stores,Pan-India,2020,Operational,Organic Growth (No GOI),Private expansion leveraging Jio platform,Yes,19.076,72.8777,"Grocery and electronics retail chain, 3,000+ outlets",https://www.relianceretail.com | https://www.bseindia.com/,Company investor presentations,Pending independent verification,2026-03-22
Reliance,Oil & Gas,KG-D6 Block (KG Basin),Andhra Pradesh,2002,Operational,Direct Govt Contract/PPP,NELP Round-I block awarded by DGH/MoPNG,No,16.5,82.5,"Deepwater gas discovery, USD 8.8B investment, pricing controversies",https://www.dghindia.gov.in/ | https://www.ril.com/businesses/oil-and-gas,"NELP contract awards at DGH, CAG audit reports",Pending independent verification,2026-03-22
Reliance,Oil & Gas,"CBM Blocks (Sohagpur, Shahdol)",Madhya Pradesh,2003,Operational,Direct Govt Contract/PPP,Coal Bed Methane blocks awarded by DGH,No,23.45,81.35,"CBM blocks in Son Valley, commercial production",https://www.dghindia.gov.in/ | https://www.ril.com/,DGH CBM block allocation records,Pending independent verification,2026-03-22
Reliance,Media,Network18/TV18 Media Empire,Maharashtra,2014,Operational,Private Acquisition (No GOI),Acquired controlling stake via Viacom18/Network18,Yes,19.1176,72.906,"CNN-News18, CNBC-TV18, Colors, Moneycontrol, FirstPost - India largest media conglomerate",https://www.nw18.com | https://www.bseindia.com/,"BSE filings, CCI approval records",Pending independent verification,2026-03-22
Reliance,Media,JioCinema/Viacom18 OTT,Maharashtra,2023,Operational,Private Acquisition (No GOI),Merged with Disney Star India operations,Yes,19.1176,72.906,"IPL streaming rights, merged with Star India for JV",https://www.jiocinema.com | https://www.bseindia.com/,"CCI merger approval, BCCI IPL rights auction records",Pending independent verification,2026-03-22
Reliance,Real Estate,Navi Mumbai SEZ (NMSEZ),Maharashtra,2006,Under Construction,Policy/Regulatory Benefit,"SEZ approval from Commerce Ministry, land allocation",No,19.033,73.067,"India largest SEZ, 5,000+ acres, multi-sector hub",https://sezindia.nic.in/ | https://www.ril.com/,SEZ Board approval records,Pending independent verification,2026-03-22
Reliance,Real Estate,Jio World Centre,Maharashtra,2023,Operational,Organic Growth (No GOI),Private development on BKC land,Yes,19.059,72.8625,"Convention centre, luxury retail, cultural hub in BKC Mumbai",https://www.jioworldcentre.com | https://www.ril.com/,Company announcements,Pending independent verification,2026-03-22
Reliance,Renewable Energy,Jamnagar Giga Factory Complex,Gujarat,2024,Under Construction,State Government MoU,"Gujarat Govt MoU for land allocation, incentives",Yes,22.47,70.07,"Solar PV, battery, electrolyser, fuel cell manufacturing",https://www.ril.com/NewEnergyBusiness | https://www.bseindia.com/,"Gujarat Industrial Policy incentives, MoU records",Pending independent verification,2026-03-22
Reliance,Renewable Energy,Rajasthan Solar Farm (Dhirubhai Ambani Green Energy),Rajasthan,2023,Under Construction,Direct Govt Contract/PPP,SECI tender award for solar manufacturing and generation,Yes,26.5,71.5,50 GW renewable energy target by 2030,https://www.seci.co.in/ | https://www.ril.com/,SECI tender award records,Pending independent verification,2026-03-22
Reliance,Renewable Energy,RIL-Sterling Wilson Solar Projects,Pan-India,2022,Operational,SECI Solar Contract,SECI competitive bidding for solar projects,Yes,26.5,71.5,"Acquired Sterling Wilson, solar EPC and IPP",https://www.seci.co.in/ | https://www.bseindia.com/,"SECI project awards, BSE filings",Pending independent verification,2026-03-22
Reliance,Port,Sikka Ports (Jamnagar),Gujarat,1999,Operational,Direct Govt Contract/PPP,"Captive port for refinery, Gujarat Maritime Board concession",No,22.42,69.83,"Captive port serving Jamnagar refinery complex, 50+ MTPA",https://www.ril.com/ | https://gmbports.org/,Gujarat Maritime Board records,Pending independent verification,2026-03-22
Reliance,City Gas,Reliance BP Mobility (Jio-BP),Pan-India,2020,Operational,Regulatory License (PNGRB/AAI/etc),PNGRB CGD licenses won in bidding rounds,Yes,19.076,72.8777,"Joint venture with BP, fuel retail and CGD",https://www.jiobp.com | https://pngrb.gov.in/,PNGRB CGD authorization records,Pending independent verification,2026-03-22
